query-id	corpus-id	score
9aceb0c672b8	06100c323eac	1
144adfc21cec	1ce171ba4edd	1
eb5c4ccbc990	8b8fed5af328	1
6ee3582a4681	9e4a47d582b6	1
0bfd889ede61	7f06eb6168f9	1
597599d5d3de	8373c9e53878	1
93bfc53707b1	7f06eb6168f9	1
3616e33e9725	8e2848137eb9	1
f5b5392c1cf8	59eaea52c6a2	1
040d9a0251b1	85fc66400b60	1
4f1f16bf1c21	e08c6cd2f6ae	1
a169e16570cb	0dfdfeefb035	1
b119d2cc2e70	f89eb928fa77	1
ecdbb26b5945	1cd8cf069d18	1
89da4ee9f96d	03a607457782	1
66a9f24e50bc	06100c323eac	1
1df79df2b71d	36d95bc53786	1
bec7fba64301	8cc66f24fb98	1
3af700a4f749	10e6977c3822	1
6ce9ae7606c6	03ffb22eaf73	1
05f7a7e7038d	4ecc69e25550	1
3e5e924eb4b7	4ecc69e25550	1
568396657a93	1b3556241f2b	1
c8c4c64baf47	15dfbdbac906	1
b817840c8149	752b8266e3ab	1
0bdafad58862	6870b5bb765e	1
4ba6a219d23c	8ece7faba12c	1
846137b08b9d	b4fbc4933f50	1
bc0addaa4d2b	5f708bb4d420	1
47b080cf6736	de46c52fa89b	1
93f7332335b4	06100c323eac	1
d94f5bfa2616	d8d9ed6bbc43	1
c31d2f515214	3fecdab9219f	1
3563bf57dd33	d4961f383b71	1
50056bb2bdf0	56583d91d549	1
ebfc145cd8c2	06100c323eac	1
4bd2e98f080e	ee52472c51bd	1
b2039aedce9c	bdb40c224612	1
39bdd1730c05	5b9499d84698	1
f03321ec5d9d	b92de0f11665	1
f3a88c29da54	94e33a528b21	1
1695567c15e8	7f06eb6168f9	1
cd60bf6b3de8	de831c6d9093	1
2ef823754a7c	db94462c2039	1
f25db843c6c4	0b0c0cf961cd	1
4b18635ad7d4	359286670b17	1
44b0afe3d226	494cf73f5ac5	1
8c6403f0be46	4fbe4ac958d8	1
5c49c362233f	5785e43a4a5d	1
5df24546a406	26e37882ea79	1
51b4450a9842	7f06eb6168f9	1
283a4a26e16e	15dfbdbac906	1
26f198e3144c	13340945df31	1
d08265dd9c2f	1e6b54f2f2f3	1
31aeba60fd55	ea639f6420e0	1
6f559c5c0c52	fd6ecaeaf8ed	1
9c9a0a5748ca	34b146c636f9	1
15805c896463	190f8d6fdfc9	1
ea852a9c11ea	a01b1198424c	1
0b91c02cd1e5	dbeacef0f2c8	1
caad45ecc086	494cf73f5ac5	1
d20ee1d221d1	8e0d8c330b81	1
51f744f56b5c	619a64a7e7b8	1
cb7461afdadf	c2178fe44b6f	1
68c1ce551b7b	8373c9e53878	1
98806c6b1d04	76e40fe11133	1
d1daf8893188	15dfbdbac906	1
d62b530a4850	165eaeca84a0	1
dde53b458765	790e8ebcb5d3	1
7c70281c5fd3	cddb5fc84bf6	1
0c42b875a95e	7b91eb12132a	1
34a24be07a19	c8f2e659db6b	1
8844930349d4	0479f07963c5	1
84503688d15e	15dfbdbac906	1
057229a98c21	054500450a07	1
07d99bd5ad15	4ecc69e25550	1
db18161ed549	7b53158137fa	1
cef2e3cb0b62	e36942b73f85	1
11387b394542	15dfbdbac906	1
cf9d7bd918f4	ae5e4f5a1ea3	1
d36ce39281f4	c44a999c997d	1
b8f617b3508f	f78ff773c275	1
684b9efcd632	b143774d54e7	1
9f9c5666b1de	f9b003aec0e6	1
222f8bdd3131	16b243034937	1
267a9275ef78	54db0e2e4021	1
c9840b4dd5b4	f927819df960	1
b9262b673f18	6b690c92709e	1
df86302efe1b	184464c64e18	1
fa520fae417a	daf575ed8b6b	1
d618a27478ef	e08c6cd2f6ae	1
39aae4f89543	9a38404c69f2	1
b04d45dbc5a6	06100c323eac	1
0b9dd5e84747	307be39965ec	1
1558957efb88	7f06eb6168f9	1
5a8980462dde	494cf73f5ac5	1
311260d31322	95eaca174dfe	1
5d5299988a80	025f6003f92d	1
2bcebde1378d	1671dcbde0c6	1
d1166eb06ce5	15dfbdbac906	1
c83097380638	dcb426db94d5	1
ec8560ed8327	ee20efdc1c60	1
3f2ca2675f60	2853a9331f9a	1
c4272b4a0944	198522ade9a2	1
ab9219245edd	f99b9348b978	1
af174cb3dc59	788b08e46dda	1
f2f6031a20fa	16adb66f66d3	1
39ea5edf01a4	494cf73f5ac5	1
fb37405994e8	494cf73f5ac5	1
d4ba4641cbc0	de5aafa458f2	1
82b9dd7b29e9	4ecc69e25550	1
0a49d494677a	8373c9e53878	1
e7f48778109d	2f3d4ea08c0a	1
976c0044b2b9	ac01103b1d93	1
4ae890156eeb	e6ff059b6ab5	1
cc496f27afde	4a673c6d22cd	1
f4545fbbc3dd	47e1d51eeeca	1
17da0eda967a	6f1d5a928642	1
74cf5d526634	b76f12cbef45	1
22b231c3a13c	ab57870bc417	1
4c18fe31a684	7b91eb12132a	1
a1a8aec5ab8e	148ca35d6ba5	1
a0a874e47e74	8e2848137eb9	1
33675cb59567	8373c9e53878	1
da1a4401802a	9bd201845323	1
690c35733e66	01f4afeb3002	1
ad230bfeec9c	69940514262c	1
26a40934c957	eefeae65dbcb	1
eea38d057c82	802ac05076e2	1
d31cc543d201	3d9c59ab4a8b	1
0638af953329	494cf73f5ac5	1
cd0d434d760f	4421fe66d10b	1
5be8cfd6a1a2	20d16d9dcc71	1
bd01e9598e3b	6117afe607c7	1
d52b10a44363	e585a80c37a1	1
cb6535df79de	79643bd25949	1
d94b60c2218c	06100c323eac	1
0a550cd75689	30375604dd5f	1
7266c13f90c2	c2607d6ff625	1
3f872824ea3e	deb484d31b0a	1
818eda7cb13b	494cf73f5ac5	1
6c12c70446d4	e1d9a3ab5d40	1
2eb86f550670	aef0c357a403	1
7cc2ecaa15fa	4ecc69e25550	1
4e737716710e	19ca4ae42f27	1
dda48155bc7c	bcabe385f332	1
8419a0849b73	1fae95eeb665	1
3a6b89d39f0d	c24aa424cfa0	1
fdf6344263fb	65efd1bc092b	1
cf5201697a2b	ca432ba3852d	1
24dfbd5f2039	cc856983befb	1
59e91340391b	483f545a2227	1
671a0dba8581	0fca602848c1	1
7a7d1855abb3	421115de4614	1
4e0c7026a575	e3750c97a361	1
31ff78b1cd45	6be46a505a86	1
46dc94f374da	d9982b4051f2	1
10bea1b78aeb	62d326776c61	1
24a91e5dfce1	299cb60306ca	1
33060615745c	1adebd78455d	1
f4c0f625d8b4	848c3353a883	1
77c1de1deeb5	4ecc69e25550	1
5fdeec7e2212	8beb05f92d05	1
adfdf942e149	c7fb273a247e	1
578d447a3c5c	ea3844aabf7f	1
cf5fb52a1e26	82ce448a02ab	1
8f5c6bbaf385	5b2d0f7c6d4f	1
3c168b66c73b	5c5644bac7cd	1
194496bbb1e5	dda7d64b09b4	1
854a1cbdc108	c6273a53e563	1
2f54101a084f	519b864b155c	1
4eafa3549e29	402f1fbdd5ad	1
959b5dc21a30	88cdf9cb9688	1
7876d227d14b	f18d5b43b59b	1
99d0a9cbb2e9	d8aae66b2f03	1
19061225ab70	b9770cfaa30f	1
96401484a7c0	73a2dabe5413	1
2c3453ceee9f	06100c323eac	1
0218533366ab	0b0c0cf961cd	1
b60cf371a5d4	06100c323eac	1
310e863cbcf8	c093175274ab	1
cd338c0d777d	4ecc69e25550	1
6584bb7559fa	bf986cfa5e3e	1
215e21e2fac0	06100c323eac	1
2a04b419753b	e47dfe3aeb04	1
10ef542fdec0	ebb75999c91d	1
877d6e559b87	c366868647ee	1
b2658dff8ae2	bed3bbe19be9	1
b9e9d6a87cc3	4ecc69e25550	1
6e7b03d7964a	3ccc490faab8	1
6a11cc329980	4ecc69e25550	1
a63d7cba9247	494cf73f5ac5	1
ee342f37c122	1c1ff5ca03e1	1
25f136fb9709	8f9f708b75ca	1
201c9e18f94d	3c29b939a156	1
444742836803	8373c9e53878	1
134966ae69bf	7f06eb6168f9	1
cc1ec0f83c7d	4e317c71a095	1
b3e75ee03cef	aac2c1d27e0f	1
db11373ab080	a923864829c5	1
5d4634ff717d	beb6f3de4e23	1
7a2a3fbfea10	4ecc69e25550	1
0a2f416a360d	7756d41958e1	1
6d799dfbf351	0958da30738f	1
dce2e9ef5540	4ecc69e25550	1
9409cc27ebdb	19c85c581c36	1
fd5bae55321c	6aa96adb5a5d	1
8d650a83cc7e	494cf73f5ac5	1
15c274bc605e	4ecc69e25550	1
b0bb99a46f33	b5ebafce41b5	1
557a84cc5a4a	2ed27985e065	1
1adc52291711	d930eb8c8a39	1
cd915ee989fb	7f06eb6168f9	1
15198717437d	945254b07a76	1
7467a87243c1	8373c9e53878	1
b5969b99961a	15dfbdbac906	1
2e1f016eea72	7b91eb12132a	1
d4e5b9472d28	8373c9e53878	1
278df189c248	01a7e00ad0c5	1
dd15f2da95af	0cf939a194a1	1
db30ccb06e9e	9cbdcb998d4e	1
5197a4f79b69	6cee81731af7	1
3fb0f9cfd1f9	e87728a0cd30	1
8c1e5c3daba8	f8824287e565	1
0197946bc6b6	7b91eb12132a	1
b3acfcf05c05	69e209e0bfc0	1
76fe796d5ed5	3919ec5ac599	1
55e2cab30a8a	5fdf86a6494e	1
58432d61defe	d19eef9b4f7c	1
42f38134c2f9	16e4131668a4	1
6ad43ed06d3a	ddf3967ccad5	1
56af8336f291	4c03e6582a2b	1
09ef3f9332c2	d314fd67402c	1
82ec460bd2aa	4dcb37bd4e64	1
0571343b00f8	572bc08aca81	1
8f3946f64d1d	beb6f3de4e23	1
44cd69dd9b04	7b91eb12132a	1
b8fd0beab6d8	f1d5c0c730e4	1
a22158edd5cb	7b91eb12132a	1
4ef90819e609	e08c6cd2f6ae	1
73e0f43d0a0d	beb6f3de4e23	1
49a6f00edcd8	42ef88f0e3f6	1
898d82bc0ce6	7b91eb12132a	1
a5ed23bd8840	494cf73f5ac5	1
802ea4fdae2b	0f73a7bb6fff	1
1d40248a60cf	d4f8e3d6f876	1
7a1725ba9bdc	7f06eb6168f9	1
bc5df6b32254	eb74ee0329fb	1
afb60f3ec884	87f1e876a38f	1
111fce77ec45	aa84d7fce01c	1
51e4a27c860b	e08c6cd2f6ae	1
a87fff268f81	fac3de6213bc	1
bbb10895d1ef	5c6ecd97ca26	1
259a5390e3a7	7b91eb12132a	1
a5b96eab2c82	0662d7dbbe87	1
dab2c89a3eb4	494cf73f5ac5	1
40b2704e6a16	e08c6cd2f6ae	1
6cfc767b1947	415fa1b785c7	1
dc1dd2713fb1	02c3c33d6615	1
e1f86038300a	f92dadd4cabc	1
d16934b046b9	d2b2274d9bc7	1
4401eed8beed	70c1aafe1405	1
c5c3c312f296	ca12473319ca	1
48e0ebfbdf0d	b4b5fdbcda5f	1
0b7b89176c6f	e3e90914da16	1
6765646917f6	c7d6fe20598a	1
c6caaec157d9	2ae2c37db28f	1
84aaea467bd1	297a45ca53d8	1
ef99fdf9c46c	db685eace249	1
36d28ec863c2	7f06eb6168f9	1
4c9577740a13	a4d1ca190c68	1
dcd276577e38	b973bec489d5	1
b2a72c50a430	7f06eb6168f9	1
f191d462297e	7d8f3bb0e5bc	1
3f38ff513aae	e03b74655ee3	1
97c5aca511fb	e09269b02bac	1
41cc2e034c6b	4ecc69e25550	1
fe9dd3ee3d82	e7e2fe1bf653	1
5c0cfe7a0c58	fae4ec0c0ed4	1
a0434843bb64	7affc1454f45	1
4fdab002679c	4c75cb73c382	1
c1a864bdf1d9	68a13d6b6582	1
421a3767c025	d110b2a2c744	1
e26a91d1bd43	89bc49ced5d3	1
02c3223217b7	01e2245f1612	1
5b0b6457a7de	e683f06207d7	1
855160920141	d48f72a8672c	1
a5b89d5e905d	eb74ee0329fb	1
b9d1533f5145	44c8a7acd6d6	1
15c508d1b65e	e4e9aa8fdef8	1
b285eabf8618	2d1ba287bed6	1
d1e75e82903c	8373c9e53878	1
4890d5c069e4	a3c23d3cfb9c	1
c4ad510b49a8	5fbdcc7d62ef	1
8f53d61ac8c8	3f7fd03d348e	1
3dab411b4041	dd1ae8404c65	1
ef96dfbccf72	06100c323eac	1
42d3775a9514	16335db7a107	1
c3a00f59a510	ac45a1d9f02d	1
ab282924aa74	e08c6cd2f6ae	1
6f91cbfbea2a	e58b1cceb0db	1
5eb9585320d8	2ecdedff0240	1
52d9571fad21	7f06eb6168f9	1
f08228be3d20	9aa8d074bb2f	1
c2b3eb76f250	085305b2fb88	1
4d83011c6bc2	4285ed3bed32	1
046ac9b9b57f	fdc079fb1c65	1
d98a7fdc5b50	d41b1c1a4fb9	1
0b1b5d9426cb	f9a1225ad451	1
04bad2a608b7	58548d5ea3ea	1
cf4ebceca2a0	06100c323eac	1
6f18d0bc460c	494cf73f5ac5	1
9da901e36160	15dfbdbac906	1
f784f91e907f	6507c8aed3f8	1
19e71f995fbd	e26343e0c2c2	1
0443ee412681	4ecc69e25550	1
edea434c144f	b62656be4d2b	1
d29bb24a70c9	bfc07bd5b5b8	1
6102e83ff80b	7f06eb6168f9	1
f6d08374d756	ea78cb3129dc	1
823c2fd63845	7f06eb6168f9	1
8306c09eae97	0a367de870ef	1
c672e17ffa7b	cd9bf8de802b	1
0173719a3825	7b91eb12132a	1
5c682c0ff88c	e06e332241c3	1
68e897439e1a	b4fbc4933f50	1
6789f69c4f8a	bfac9d4d50df	1
206d6a09de77	d1e32a564048	1
1b34617b54b3	065dd5865418	1
4998b2611c32	7b91eb12132a	1
b10885a7880b	bf6e8864372e	1
ca522bec18ba	60525822df59	1
e78a847273cf	59208032a079	1
15b5dbaaef0b	8373c9e53878	1
9a33c8b77d1e	494cf73f5ac5	1
b33a6d784685	501ccde50ed8	1
1e19d297cba3	c93047e0fec3	1
b37fea5e9258	15e64452c58f	1
9f70b2b26805	4ecc69e25550	1
add0851ec748	15dfbdbac906	1
84a960ec1b24	06cbfc05375b	1
3115f6e1b174	49b703db5eda	1
fa73dd855daa	c8a04abec87a	1
02cdb3296557	79e726072c59	1
afb419cb1b3e	0f1b34081ce2	1
4959762cf077	62b4f6f8f8fa	1
1771e28b6184	7f06eb6168f9	1
c6944b46cd24	e08c6cd2f6ae	1
f39278ff56a9	f18d5b43b59b	1
27da871ef7aa	62b905dbaafd	1
ac44726ea801	6a75694e9bcf	1
00b4441de6d7	eefeae65dbcb	1
e108da8c37ac	92532336ced0	1
0e092527cc24	7b91eb12132a	1
2d07756697b0	b5d566e72894	1
64a1f0cb8138	8aac80ef2f44	1
dbf048a42ef5	e08c6cd2f6ae	1
be551b0eb3cb	15dfbdbac906	1
d7cb365f9e5a	156059dc7172	1
241c63011923	ad92d9194a7a	1
9cda2c46f0c9	8392438db9dc	1
2a1af82bd6b3	2a1ac8945bb9	1
43a47f6cfa3f	55b5076681b5	1
6c7d526aa3fc	531e9cd5d7cb	1
1b20cd82c674	59d633d3c3f5	1
a0ed9d8b15f4	4ecc69e25550	1
748800e01346	e08c6cd2f6ae	1
03459fbe506c	9c8dbc09a9de	1
42a40ad51621	f97d74b95475	1
aff0f9da43bb	7f06eb6168f9	1
ff9f0ea4b584	15dfbdbac906	1
401c5202c01d	a13901d877a0	1
4147678eff50	494cf73f5ac5	1
c1fe769bf6ca	1b5045af67ac	1
75f3ee4e838d	4cef3b206139	1
c6709e444124	7b91eb12132a	1
314db04f6161	8373c9e53878	1
cf85bac2e7e7	fc899dfe8b66	1
c32e374728c3	5826107fc94b	1
fdb1bb2668ec	ada3c9d2a879	1
ba35136f1881	cd9bf8de802b	1
6fc59501d687	7fa2e5a28ab2	1
411f4382f228	642978f964d5	1
3983782b4b19	4ecc69e25550	1
c6138fa7fe88	27de8542fd2a	1
c50da2dea50a	7b91eb12132a	1
33df1d133c74	9287bcb5682c	1
3d019e0222e3	4370fa3a8a06	1
63697c87aed0	6159eae2346d	1
70daba87a386	5c1aa35e7355	1
c2a385c57d40	7f06eb6168f9	1
402179ba6055	e47dfe3aeb04	1
c0812883dcc7	011e3e4cd26f	1
b58e0285c904	4ecc69e25550	1
4ac528bb9579	d764bd07c4e0	1
1d988d99345f	81fb4057aa1f	1
4d359c4c20d1	6c70907a99a7	1
d7c25ca3214e	f1c5b68387bc	1
886b2e872ad2	ef53fe96e163	1
bdc7359ffecb	7b91eb12132a	1
60f543de5918	9b7085942b06	1
617d071ee6d1	f927e5372e90	1
a3f71d2b81a7	95a33c79a7fa	1
99c448a5157a	3c76c8463feb	1
b8b340634ba7	7f06eb6168f9	1
d66f07299fc5	8373c9e53878	1
358d6409d23f	e7301d93c0d0	1
dbb3549ee4f7	e08c6cd2f6ae	1
1be305fb539f	06100c323eac	1
c40210fe99e0	ca2eda356cad	1
2d4250511923	b31d76523879	1
75f785b1bc94	2dde51756a7a	1
ceca158cb324	b4f52d9ee7f0	1
2d72aa3fdd48	58c26909e4a3	1
ffd1180d7180	4ecc69e25550	1
4db7eefb0835	7f9665a1992c	1
2c1d27ee4086	b1598fc831e7	1
8cd44c897387	5d370a3165ec	1
142638ba76bc	0073e38a3238	1
89a74fddfc28	814d42472330	1
2276a5a460d5	a557a7cafff5	1
2757cc402961	06100c323eac	1
ffc8b07c2b65	74d9cea8669c	1
f9d686fb9126	af3c049e8575	1
5896da5592ef	cdc5312debe9	1
f0a271ae5be8	7b91eb12132a	1
0ac98cb6ad55	a67f0ec9ac95	1
c38f90679d10	9b5686d01613	1
70bbe5d17163	adf33fa58ea2	1
78f006659c99	117a6682e7fa	1
c5273f99ea7c	7756d41958e1	1
28fe2b422605	1bd97e80cd0c	1
8608b2aedaa1	06c842904c27	1
7f1a805cc6f4	0515e336f591	1
2c24b1e47da3	f16916795c7a	1
5299154cf620	6e8ebaa3204c	1
c82647b9d86f	d7257ea57490	1
b8d773989cd9	ecfa9b7b857b	1
778ee7d9274f	494cf73f5ac5	1
2d602c352afa	1b9b6c60ebb4	1
c2ead1d71c59	bbc50f26e002	1
07aa3ec564b2	1b12684f5d94	1
9e0bd3bb0723	6022400652d8	1
26d6468fe84d	ecf5088bf3bf	1
b5125db2a09d	bf9499545685	1
be381dd59afd	494cf73f5ac5	1
e89eb75d93e0	2bc2047b44b0	1
309ac0955684	0b58c63dba65	1
c367265040b5	7f06eb6168f9	1
1165e97e0ae0	7f06eb6168f9	1
ff010ebe97d9	692b269705c7	1
831436190418	df9ac8467ec0	1
760258d5e6ef	cd9bf8de802b	1
5944b33edfce	72d1ba863eb8	1
2202ad43ac1e	6082aab41667	1
e324e5e17330	7b91eb12132a	1
d40584951e3f	70edc6759c37	1
0dd3aa90e381	ba5ea9fc1afe	1
a97488a351d0	75efcfc7c3cb	1
7794c7911c7d	bb0efbd63860	1
6514ea961e16	7f06eb6168f9	1
64935d3c23b1	494cf73f5ac5	1
1bc1314dd801	d1386c92e7e2	1
d373e4240cb3	7cb4704bb0cf	1
c49b12abb9b4	494cf73f5ac5	1
5dcedb9501ff	06100c323eac	1
3c00ff59006b	7b91eb12132a	1
fca6f5cd5b25	d02a4b1489e9	1
8d3c5cf34f5b	7b91eb12132a	1
00b7f3e560a8	ae0c1c158989	1
8d38f7b2ee4e	fae9e6be21e7	1
4d05c9ae785e	5c5644bac7cd	1
244ab4c99209	7b202dbbc91b	1
a1d163015d65	e08c6cd2f6ae	1
94362935bd66	c53caf48cef0	1
08bba533f8b4	15dfbdbac906	1
f00a6814932e	3adb9e7a950b	1
a4ce3531178e	281aab668d93	1
416b96f63491	7b91eb12132a	1
7814a1f58c4c	58e867fe37da	1
285efaea98e9	494cf73f5ac5	1
94b853c5c4b8	51dc0cf2463f	1
0b759e2177f3	b9770cfaa30f	1
ac8100c596b0	d9806530f28d	1
250908c672e4	e8acdfbe87a8	1
0bc984c38594	7f06eb6168f9	1
3a091bdc3c94	05d8e00c4e1a	1
0db999eaac2d	24774f4f0f09	1
c13fe53cbac6	15dfbdbac906	1
720f48708e4f	9bc1e42b883f	1
976ede626da7	e23b67dd9ea8	1
40a889e509da	06100c323eac	1
2157bbf3a577	6e6d5047eff1	1
497b991af92f	c64670110a68	1
5925b9ee2a59	494cf73f5ac5	1
03db4879b629	86f76032d4f5	1
5cad0cf39f33	371da39fdd3d	1
ec92b8f3c86e	33f15a9fa6c1	1
c93850efcc05	494cf73f5ac5	1
63a1fcaf8042	e5e6c5f53bbd	1
edd2c802ae3c	e4608ce4039f	1
59e178a08325	062984382adc	1
4b782557d18d	1a6fd8a3135c	1
cdb0689e045f	52689814f33c	1
703f5c4876f3	f1a4535d6342	1
62099ea96055	c8f2e659db6b	1
15479d247a94	978e0c1daadb	1
f400cdcd626c	a5989894d65f	1
02c77a0b8e97	8f611db3ccea	1
dc5ed885a55a	f8ddefd27127	1
8d7e85f248a8	cdf4b596096d	1
501d3aac9512	fa8873eb4020	1
5229572554d1	67fc793aa8ed	1
0d8dc4f29bbc	5ff59bd03a7b	1
14f1304ae903	494cf73f5ac5	1
c737262b0ad2	8dedcd3c4301	1
0f6ef5b6fc13	fc0a9d360ca1	1
ce1f13db5198	1465a06d5d59	1
6eab390e28ce	fe85bb72dd06	1
3d3756566507	aae5e562f741	1
bf4c4d752dbc	7f06eb6168f9	1
5e131185594d	a7d50a6aeb97	1
f0ed8cc68ce3	7d8ac09ee60c	1
eaa190c9a5dc	e08c6cd2f6ae	1
f47dcfc04708	0479f07963c5	1
8be6a8d6e8da	a2098f77977a	1
22d3cea393da	4a21fc7460b7	1
37da49520369	4b90a8d95a0b	1
714072c85ab8	c28f6390428d	1
356da1e2f1a8	aa6b8fbc9e04	1
eb38dd3e58bd	eebe2b20c2b5	1
e0960aede358	494cf73f5ac5	1
a34c78e1868b	ed021d9a66cb	1
2e8f8c1878f3	607a0f023089	1
3d2976307d06	048b922ef9b0	1
e5bc7e442495	18e361659318	1
648ce41afdb1	7b91eb12132a	1
7e05f1c4d886	15dfbdbac906	1
82e26c7a9ffe	bd87383b16b1	1
1e791b62c32d	494cf73f5ac5	1
8690fb9fc53f	1b42d8d84fd5	1
9197c99b8891	d583442d010e	1
cabac5aafe5a	98b128fbc225	1
02f227ae0d59	ddf3967ccad5	1
fa660f5c653f	c2471c5baa82	1
a6db8a13f5d0	1981b73e59e9	1
6086feb879d4	4ecc69e25550	1
188847c4e6e0	489f344e0e83	1
5b07ece22eeb	89b4115edad4	1
e49a4318c2dc	79bf5467e070	1
52fb1ae95232	c3040da8ad0e	1
75ead9d15e3b	c003a1625277	1
02e8cca55bb1	99395dd163a0	1
3e966d0b22e1	3383e65c2139	1
5c9ce4b8d833	7f06eb6168f9	1
03c5c7acb4a0	8373c9e53878	1
d554eb493e0f	356db07af25a	1
f4d24e93cc57	8b8fed5af328	1
1467758645bb	42ce5e988840	1
6dd5b88cb5be	0c6344884c45	1
12f68fc8ac34	b6feab635598	1
7873c6317e13	a2f7a2c5e116	1
de649ba54388	72a1bde1e2a0	1
72e91217da48	4ecc69e25550	1
169f0a49dbef	13712a937e11	1
b0a5b0fbd415	9aa8d074bb2f	1
304393ceface	8373c9e53878	1
ce0859a48627	1939a4211dc9	1
0c71731ee1ea	7b91eb12132a	1
6a0365934444	48bfc24a241a	1
b833ce249fae	c8c5a314d1fb	1
4631baed6dc5	f97552e647c1	1
5fcb238c1852	0ed1a58257e9	1
b730082cf95e	a23cd4d71586	1
c57334318a58	8373c9e53878	1
aa75de28e873	4e317c71a095	1
7acaf1005f85	06100c323eac	1
0ce1aad2f5c7	c121afb03bc4	1
737167c62749	02016a34037d	1
6fd86d9f7069	e08c6cd2f6ae	1
691e0fb69cb1	eb655731e55b	1
a884cf4882e2	e08c6cd2f6ae	1
ef5de8acca5f	a542cfa11581	1
37c617956edd	0c6344884c45	1
7a5e8d645c83	e0aef8e95da1	1
6ceb56b078cc	d83b11d3216f	1
ac2d693a71fe	15dfbdbac906	1
7fb7484248fe	585a16837a92	1
ea1ac8245185	cae5b29bf8d7	1
32fd6d948537	06100c323eac	1
dca8db605ac9	84e303e4c0b0	1
86ba1422a916	494cf73f5ac5	1
16570c94efda	3d75d1f6ec9e	1
e940bf40a8f6	2e6ab84f892b	1
99870be567de	21de11850f20	1
5ee256a84588	6c741c9364b7	1
0631fa450b30	bd57106c140b	1
a8a4962fb1b9	d1fc7b1fb29b	1
068a96591817	e3ed75c1e207	1
51395bd9778b	e08c6cd2f6ae	1
38f609b5c05f	7f06eb6168f9	1
2934ec714720	c708158b71cd	1
4b9324d15376	ba205013d6bb	1
e4f3bc1609ec	f824f761b352	1
f52fb2f8844f	df2ea6e57383	1
7c2bdaafb89f	7f4a6c2057dc	1
cb37c78f727b	a410873e8e1e	1
d81400002081	681124d90d30	1
d4eae2625bf6	b31d76523879	1
a3797c8d34a7	5a53a8c6416f	1
8073625e4034	e07e771c8f91	1
5bac80bb1d85	82775b3c68d8	1
2dcdbcd101e5	1c872e6a6dd0	1
29e321af9a23	5b42b01f392b	1
3f91ee97eb58	4cef3b206139	1
97c917bff9dd	c741b96030a8	1
4a54c7657076	8373c9e53878	1
829b5e2205e7	e0da86ee11d1	1
bb29ac47a0be	5a6cbdd332ff	1
4399934c7580	bdb40c224612	1
8035370c4bae	eb52deecc8f1	1
8844ccf6383c	2ad30fca33aa	1
4013f7e22002	cf296a642bb9	1
c85ffbc28463	e08c6cd2f6ae	1
31cea1d8852c	bd866557661b	1
c25673a40616	cb11f76ac51f	1
42168330545b	1986824593e7	1
3ad7d91a62f5	e21983ee9823	1
bd3dae8cb4f9	eebe2b20c2b5	1
70e0c19fea27	5a390afe2009	1
b745ef0944ff	332d8a95492b	1
c9f32917b192	b4675ae77c7a	1
78b5fd491439	a57db39220c9	1
7a9fea1e70cf	9b5686d01613	1
d264dc37c3c7	1cca49779ea6	1
55016f3ec0fb	4ecc69e25550	1
f46e97035e4a	494cf73f5ac5	1
19782129905b	5c2408355929	1
9e699b2aa59f	494cf73f5ac5	1
90cdb9e5ff22	11cf2f8324ba	1
baf183229d24	4ecc69e25550	1
db1c44147a34	f15eddb46fde	1
9958ac45c8b3	5d370a3165ec	1
cfbf92854c9a	7d73cfbd059c	1
38f0a0994767	ea3844aabf7f	1
a31fd98d7626	d83b11d3216f	1
55ba486018f6	4dde66d58ccd	1
bc97732ca06b	7fd675a5d2aa	1
61a94c4d279f	494cf73f5ac5	1
bc3d268aa215	9bc1e42b883f	1
174272c74b6b	4421fe66d10b	1
87709e0e2760	c319e5ef0382	1
ae067fb86c6f	7f06eb6168f9	1
8347146f6ceb	51558418fc4f	1
569a4c026e8e	8373c9e53878	1
daea1c671561	3fc68d1083de	1
87079f1aa05e	06100c323eac	1
0173ba8235df	e81442954c01	1
3ff5e2a646c7	af1c3b7a10c4	1
63aafb7a4c7a	e8c3e13a57b7	1
37e84a3adbdb	7f06eb6168f9	1
5a1f29bfccba	9f9c7f18d0dc	1
d673cf375044	06100c323eac	1
07626d00e2b6	4bc884ccc3b0	1
33bd5d7d5bb3	7b91eb12132a	1
4c584fc06c83	d7201b567bd7	1
cae746ad28d2	33aab8c9ffbe	1
60cc448633a2	494cf73f5ac5	1
e630692a649b	e08c6cd2f6ae	1
bc0f0e57ba90	494cf73f5ac5	1
6c30aa263e6d	7e01f7d83b08	1
f1f6285ac834	0515e336f591	1
b33c58d36093	15dfbdbac906	1
f8f54b4d8034	63d97be50646	1
435c08701420	9c36d5f657a0	1
acd473ad2026	7f06eb6168f9	1
2854cc354d4f	7b91eb12132a	1
a40c695d0ee6	8545e0feadf1	1
8f49408e7d1e	6dab0e75b913	1
6f2709285056	7e7496ea0f26	1
d5ca77008bd6	7f06eb6168f9	1
606b3c6b6c9c	dbb1d32d8f36	1
15fabab21d29	d9bea7fb40ca	1
477fad044688	e08c6cd2f6ae	1
ba61fcdee31a	28a2d3722089	1
be0991f57138	275d47c25501	1
4fe84e762922	7eca8f1c8d03	1
a02a8f62aca0	5ee923e19c0e	1
15b75dc1caf1	7b91eb12132a	1
e7e2ab175cf7	b80204bcffce	1
a2428c102ddd	85bdb8be9eaf	1
07c8d8f1ad76	04bb888c1956	1
